"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.627683615E2,-8.978369667E-1,3.215397336E0,5.982888597E-1
1.627783305E2,-9.019060441E-1,2.873756804E0,1.756454465E0
1.627882995E2,-7.817505133E-1,2.638523319E0,2.843809705E0
1.627982695E2,-6.972437022E-1,2.453154303E0,3.585800321E0
1.628082385E2,-6.415976512E-1,2.260628296E0,3.661486681E0
1.628182075E2,-4.654504989E-1,2.249048470E0,3.250592312E0
1.628281765E2,-1.769553106E-1,2.416240831E0,2.696359883E0
1.628381455E2,5.761974212E-2,2.529788496E0,2.339804859E0
1.628481145E2,1.520768332E-1,2.377259198E0,2.231034953E0
1.628580835E2,2.387054710E-1,1.680417858E0,2.314961793E0
1.628680525E2,4.620174524E-1,8.367675501E-1,2.877061651E0
1.628780215E2,9.057157244E-1,8.061088443E-2,3.695312823E0
1.628879905E2,1.321944362E0,-5.439892763E-1,4.470152512E0
1.628979595E2,1.323090270E0,-9.883829284E-1,4.885054563E0
1.629079285E2,8.394090298E-1,-1.532148256E0,4.723511782E0
1.629178975E2,1.388639714E-2,-2.015666213E0,3.991121709E0
1.629278665E2,-7.160120219E-1,-2.311924750E0,3.007803054E0
1.629378365E2,-1.143100401E0,-2.438851429E0,2.160408189E0
1.629478055E2,-1.308692963E0,-2.449329640E0,1.493823266E0
1.629577745E2,-1.211051625E0,-2.330310150E0,1.061925114E0
1.629677435E2,-8.771095374E-1,-2.073783444E0,7.929888618E-1
1.629777125E2,-4.036770044E-1,-1.742401267E0,6.650628930E-1
1.629876815E2,1.562581771E-1,-1.485320830E0,5.708081156E-1
1.629976505E2,6.435635582E-1,-1.377447302E0,4.264093709E-1
1.630076195E2,9.376450302E-1,-1.436309468E0,2.707366097E-1
1.630175885E2,9.466433103E-1,-1.507948385E0,6.307274580E-2
1.630275575E2,7.569433355E-1,-1.564730111E0,-3.652410632E-1
1.630375265E2,4.844911161E-1,-1.607667970E0,-9.471980649E-1
1.630474955E2,2.026556141E-1,-1.598398379E0,-1.536971624E0
1.630574645E2,-9.713498795E-2,-1.594355029E0,-2.102044206E0
1.630674345E2,-4.026511470E-1,-1.602672109E0,-2.641811793E0
1.630774035E2,-6.320862047E-1,-1.543415256E0,-3.129626868E0
1.630873725E2,-7.319717047E-1,-1.452454800E0,-3.536011865E0
1.630973415E2,-6.894020013E-1,-1.271891611E0,-3.662964272E0
1.631073105E2,-5.482197368E-1,-1.015230419E0,-3.505263112E0
1.631172795E2,-2.858979283E-1,-7.694041175E-1,-3.328198312E0
1.631272485E2,-6.560085344E-2,-5.884626138E-1,-3.254888261E0
1.631372175E2,2.036935497E-1,-3.816144365E-1,-3.133876040E0
1.631471865E2,4.906995435E-1,-1.513703799E-1,-2.803304288E0
1.631571555E2,5.331733891E-1,-1.539747298E-2,-2.367615386E0
1.631671245E2,3.613516781E-1,-1.110970974E-3,-1.946581945E0
1.631770935E2,8.701332975E-2,-1.589682519E-2,-1.794728585E0
1.631870625E2,-9.274928385E-2,6.416032791E-2,-1.753058403E0
1.631970315E2,-1.377961145E-1,1.201953650E-1,-1.607072139E0
1.632070005E2,-5.806325343E-2,6.590513706E-2,-1.313754752E0
1.632169705E2,2.333302901E-1,3.814021826E-2,-8.703323221E-1
1.632269395E2,5.227566475E-1,7.927771926E-2,-5.197414577E-1
1.632369085E2,6.071117600E-1,-6.365863681E-3,-1.930072331E-1
1.632468775E2,4.909178640E-1,-1.049616140E-1,2.114715707E-1
1.632568465E2,3.360018421E-1,-1.197462988E-1,5.360505116E-1
1.632668155E2,2.964907441E-1,-7.652894318E-2,6.737249583E-1
1.632767846E2,2.559971495E-1,9.006407797E-2,6.496402770E-1
1.632867536E2,2.485064460E-1,4.286283892E-1,5.102140045E-1
1.632967226E2,3.722205557E-1,7.694386160E-1,3.332807672E-1
1.633066916E2,5.589030018E-1,1.033653826E0,3.130646038E-1
1.633166606E2,7.283247963E-1,1.224323342E0,5.576267374E-1
1.633266296E2,1.062352107E0,1.294991621E0,8.922623044E-1
1.633365986E2,1.460146520E0,1.331113966E0,1.290703273E0
1.633465676E2,1.664115674E0,1.273092045E0,1.685704910E0
1.633565376E2,1.579498716E0,1.107030535E0,2.191730554E0
1.633665066E2,1.348170732E0,8.902432609E-1,2.738303715E0
1.633764756E2,1.153734293E0,7.344471234E-1,3.304652159E0
1.633864446E2,1.075250334E0,6.658633769E-1,3.443279117E0
1.633964136E2,1.025118645E0,7.217463863E-1,2.976334509E0
1.634063826E2,8.368649063E-1,8.271401095E-1,2.224748611E0
1.634163516E2,6.222764772E-1,9.260978025E-1,1.468876120E0
1.634263206E2,6.290716727E-1,9.462151480E-1,9.906709439E-1
1.634362896E2,8.369467673E-1,9.965900803E-1,9.195103294E-1
1.634462586E2,1.110330265E0,1.137640125E0,1.334865539E0
1.634562276E2,1.338456607E0,1.122673007E0,1.863691816E0
1.634661966E2,1.523966247E0,9.051723719E-1,2.472045488E0
1.634761656E2,1.628992327E0,4.250364447E-1,3.284737127E0
1.634861346E2,1.386608720E0,-1.836891103E-1,4.098167270E0
1.634961036E2,8.463452893E-1,-7.811143363E-1,4.656948833E0
1.635060736E2,2.741349383E-1,-1.311608239E0,4.842402048E0
1.635160426E2,-2.673381349E-1,-1.771381238E0,4.637099875E0
1.635260116E2,-5.445695394E-1,-2.145472062E0,3.792167857E0
1.635359806E2,-5.112110279E-1,-2.292002701E0,2.559684725E0
1.635459496E2,-2.665828939E-1,-2.166923157E0,1.481572180E0
1.635559186E2,1.817473961E-1,-1.981447138E0,4.959766191E-1
1.635658876E2,8.526547274E-1,-1.800048966E0,-4.183162397E-1
1.635758566E2,1.507305922E0,-1.557606449E0,-1.287982564E0
1.635858256E2,1.999541054E0,-1.278138192E0,-2.025873697E0
1.635957946E2,2.260297636E0,-1.139063337E0,-2.477828384E0
1.636057636E2,2.258958331E0,-1.184055907E0,-2.653167086E0
1.636157326E2,2.084633537E0,-1.363735582E0,-2.651802346E0
1.636257016E2,1.822979115E0,-1.539446751E0,-2.654077497E0
1.636356706E2,1.493285176E0,-1.747866660E0,-2.798821228E0
1.636456396E2,1.072673319E0,-1.975701663E0,-3.070094027E0
1.636556096E2,5.570863815E-1,-2.191683192E0,-3.309400098E0
1.636655786E2,6.441819012E-2,-2.318563678E0,-3.471054561E0
1.636755476E2,-3.864907220E-1,-2.449592764E0,-3.544778595E0
1.636855166E2,-8.216769829E-1,-2.590618250E0,-3.441751240E0
1.636954856E2,-1.166444605E0,-2.725590699E0,-3.283276493E0
1.637054546E2,-1.499583358E0,-2.882529967E0,-3.184502987E0
1.637154236E2,-2.034314446E0,-2.873056893E0,-2.807112579E0
1.637253926E2,-2.455273334E0,-2.952079673E0,-2.396784221E0
1.637353616E2,-2.738742841E0,-3.018891129E0,-2.192074955E0
1.637453306E2,-2.807072818E0,-2.903467092E0,-2.161209258E0
1.637552996E2,-2.658955244E0,-2.573634428E0,-2.415063787E0
1.637652686E2,-2.353324498E0,-2.140429423E0,-2.889587556E0
1.637752376E2,-2.088638733E0,-1.658153415E0,-3.341658018E0
1.637852066E2,-1.801902680E0,-1.073586801E0,-3.643480180E0
1.637951766E2,-1.558698416E0,-4.911889189E-1,-3.837655102E0
1.638051456E2,-1.402933269E0,1.657176930E-1,-3.808423117E0
1.638151146E2,-1.140371067E0,8.627028751E-1,-3.443583173E0
1.638250836E2,-7.711995050E-1,1.539112875E0,-2.887952675E0
1.638350526E2,-4.477572629E-1,2.177272144E0,-2.346977638E0
1.638450216E2,-2.045344341E-1,2.681001586E0,-1.947601115E0
1.638549906E2,1.429921970E-2,3.030701920E0,-1.515659693E0
1.638649596E2,1.733298907E-1,3.215896103E0,-8.871395588E-1
1.638749286E2,5.811796144E-2,3.259290045E0,-2.052787846E-1
1.638848976E2,-1.952657202E-1,3.191857615E0,2.946838814E-1
1.638948666E2,-4.637681088E-1,3.097206981E0,5.964177507E-1
1.639048356E2,-6.255414163E-1,3.036718120E0,8.443975818E-1
1.639148046E2,-5.790037192E-1,2.899353576E0,1.146112155E0
1.639247736E2,-3.266028084E-1,2.800798756E0,1.337814875E0
1.639347426E2,4.899425849E-2,2.834412060E0,1.458445272E0
1.639447126E2,4.627907467E-1,3.013524554E0,1.725643147E0
1.639546816E2,7.842972681E-1,3.136141251E0,2.146630980E0
1.639646506E2,1.129584708E0,3.241789913E0,2.418191462E0
1.639746196E2,1.319652546E0,3.221681339E0,2.199534833E0
1.639845886E2,1.139731820E0,3.061412081E0,1.702441396E0
1.639945576E2,6.324148183E-1,2.919600145E0,1.294464203E0
1.640045266E2,5.162375137E-2,2.929622857E0,1.160823165E0
1.640144956E2,-3.191120866E-1,2.723648254E0,1.131098260E0
1.640244646E2,-3.751273893E-1,2.289220596E0,1.367818692E0
1.640344336E2,-4.981184542E-2,1.841353113E0,2.180937763E0
1.640444026E2,5.750951479E-1,1.551379164E0,3.484385628E0
1.640543716E2,1.203670538E0,1.388944098E0,4.897430195E0
1.640643406E2,1.488056011E0,1.249747036E0,6.065196344E0
1.640743096E2,1.403930658E0,9.230812240E-1,6.728761765E0
1.640842786E2,1.020698297E0,4.909684789E-1,6.597859563E0
1.640942486E2,5.113818397E-1,1.460470748E-1,5.769961655E0
1.641042176E2,1.598562978E-1,-1.813508087E-1,4.682215236E0
1.641141866E2,-6.177919552E-2,-3.910383940E-1,3.728602776E0
1.641241556E2,-3.106757239E-2,-6.166128641E-1,2.813855588E0
1.641341246E2,2.612438013E-1,-7.754168093E-1,2.142723870E0
1.641440936E2,5.995983437E-1,-8.236078066E-1,1.681799555E0
1.641540626E2,7.621355899E-1,-8.711866003E-1,1.293209390E0
1.641640316E2,6.896580362E-1,-9.230081338E-1,8.080992365E-1
1.641740006E2,5.132848160E-1,-1.033125823E0,2.119036800E-1
1.641839696E2,2.675511928E-1,-1.113215720E0,-4.402625942E-1
1.641939386E2,3.077068001E-2,-1.191738564E0,-1.057101746E0
1.642039076E2,-1.676225697E-1,-1.330151514E0,-1.572658351E0
1.642138766E2,-3.645455369E-1,-1.478429886E0,-1.954027205E0
1.642238456E2,-4.256841700E-1,-1.466366495E0,-2.239963067E0
1.642338146E2,-4.138461895E-1,-1.357496603E0,-2.425373597E0
1.642437836E2,-3.257632944E-1,-1.293736224E0,-2.489751441E0
1.642537536E2,-2.677900515E-1,-1.288510568E0,-2.426479890E0
1.642637226E2,-2.577364951E-1,-1.218745683E0,-2.353354611E0
1.642736915E2,-1.766550560E-1,-1.085272461E0,-2.336585382E0
1.642836605E2,8.415970579E-2,-8.931908423E-1,-2.352988576E0
1.642936295E2,3.662944391E-1,-7.211031926E-1,-2.281470696E0
1.643035985E2,5.345264348E-1,-5.778955257E-1,-2.103553373E0
1.643135675E2,5.781329226E-1,-5.629126203E-1,-1.895490729E0
1.643235365E2,4.707812592E-1,-6.553459901E-1,-1.767749532E0
1.643335055E2,2.627640773E-1,-7.091006130E-1,-1.724243909E0
1.643434745E2,8.509949952E-2,-7.500018865E-1,-1.832090539E0
1.643534435E2,-9.728290424E-2,-7.448598450E-1,-2.057144022E0
1.643634125E2,-1.787607846E-1,-6.668059480E-1,-2.301112663E0
1.643733815E2,-6.711872667E-3,-5.160150272E-1,-2.505243639E0
1.643833505E2,2.204467544E-1,-3.610246360E-1,-2.478576243E0
1.643933195E2,3.906442916E-1,-2.529131269E-1,-2.031023340E0
1.644032895E2,5.586815751E-1,-2.277525580E-1,-1.414650797E0
1.644132585E2,6.087122525E-1,-2.425068372E-1,-7.811102432E-1
1.644232275E2,4.812908985E-1,-2.421103960E-1,-2.480739713E-1
1.644331965E2,2.590889561E-1,-2.037076378E-1,7.871053934E-2
1.644431655E2,1.381658321E-1,-6.197288454E-2,2.141279608E-1
1.644531345E2,1.068676601E-1,1.433667111E-1,2.885729563E-1
1.644631035E2,1.925358014E-1,3.396589100E-1,2.713803881E-1
1.644730725E2,2.818946321E-1,5.235205132E-1,9.634749591E-2
1.644830415E2,2.731539217E-1,6.282476538E-1,-8.274394870E-2
1.644930105E2,1.821876184E-1,6.673626029E-1,5.491120219E-3
1.645029795E2,8.115211733E-2,6.865332842E-1,4.379652232E-1
1.645129485E2,1.097121844E-1,6.240066683E-1,9.238378537E-1
1.645229175E2,1.764392207E-1,4.207732397E-1,1.207556452E0
1.645328865E2,2.459324285E-1,2.690619671E-1,1.575980154E0
1.645428555E2,5.759358314E-1,1.010334545E-1,1.895290754E0
1.645528255E2,1.089412436E0,-1.453670436E-1,2.119566557E0
1.645627945E2,1.436266199E0,-1.707153082E-1,2.203145489E0
1.645727635E2,1.354346123E0,-9.544643998E-2,1.910796400E0
1.645827325E2,8.482665382E-1,-9.579844236E-2,1.270062602E0
1.645927015E2,2.698662516E-1,-1.321049738E-1,5.684744918E-1
1.646026705E2,-2.774650007E-2,-7.648742795E-3,1.002569443E-1
1.646126395E2,1.906451042E-1,1.988181961E-1,-2.608951610E-1
1.646226085E2,6.952048512E-1,4.508483934E-1,-4.716434312E-1
1.646325775E2,1.164746939E0,7.475080490E-1,-3.892894918E-1
1.646425465E2,1.531466909E0,8.482316011E-1,-5.716354966E-2
1.646525155E2,1.684697289E0,7.229585141E-1,5.185217285E-1
1.646624845E2,1.533832108E0,3.072934020E-1,1.171088537E0
1.646724535E2,1.138107317E0,-2.561624247E-1,1.623257232E0
1.646824225E2,5.804718089E-1,-7.769762617E-1,2.022646619E0
1.646923915E2,9.362240106E-2,-1.131746131E0,2.393991591E0
1.647023605E2,-1.300955781E-1,-1.330040417E0,2.630938895E0
1.647123295E2,-2.480681241E-3,-1.329877279E0,2.556794447E0
1.647222995E2,3.282799360E-1,-1.161218437E0,2.093246486E0
1.647322685E2,9.517330192E-1,-9.692256957E-1,1.495627132E0
1.647422375E2,1.786642032E0,-7.633914256E-1,1.114306226E0
1.647522065E2,2.498108282E0,-6.287282950E-1,7.837052375E-1
1.647621755E2,2.957316732E0,-6.082525152E-1,6.203737932E-1
1.647721445E2,3.123153416E0,-6.947544694E-1,4.099172992E-1
1.647821135E2,2.970797780E0,-9.496644205E-1,1.069613618E-1
1.647920825E2,2.466314047E0,-1.249168746E0,-1.834049356E-1
1.648020515E2,1.678452755E0,-1.532961019E0,-3.987631506E-1
1.648120205E2,7.786310238E-1,-1.615095688E0,-6.673900849E-1
1.648219895E2,1.943735813E-1,-1.745279267E0,-1.133652908E0
1.648319585E2,-1.435859817E-1,-1.872301256E0,-1.689200960E0
1.648419275E2,-4.233954236E-1,-1.924164889E0,-2.213300348E0
1.648518965E2,-5.653111482E-1,-1.936370952E0,-2.614222291E0
1.648618655E2,-6.058573495E-1,-1.953113285E0,-2.834630746E0
1.648718345E2,-5.718800564E-1,-1.883508030E0,-3.025955735E0
1.648818045E2,-4.689471339E-1,-1.730230873E0,-3.178818909E0
1.648917735E2,-2.801915574E-1,-1.647712626E0,-3.308918288E0
1.649017425E2,-8.310135975E-2,-1.508548894E0,-3.387601345E0
1.649117115E2,-1.511025774E-1,-1.040383971E0,-3.735180309E0
1.649216805E2,-2.450952534E-1,-6.885950124E-1,-4.067411501E0
1.649316495E2,-4.456641059E-1,-3.962353992E-1,-4.022881445E0
1.649416185E2,-6.317282090E-1,-8.521147370E-2,-3.921678421E0
1.649515875E2,-6.781359516E-1,1.977002084E-1,-3.739368669E0
1.649615565E2,-7.337116899E-1,5.479981273E-1,-3.220462779E0
1.649715255E2,-7.533093640E-1,8.734658450E-1,-2.512005944E0
1.649814945E2,-8.416207391E-1,1.095018600E0,-1.801551701E0
1.649914635E2,-1.085036672E0,1.276299827E0,-1.115393223E0
1.650014325E2,-1.296897229E0,1.471257107E0,-5.507667840E-1
1.650114015E2,-1.457622423E0,1.642035565E0,-2.705863363E-1
1.650213705E2,-1.389116298E0,1.830220599E0,-1.660392898E-1
1.650313405E2,-1.006938044E0,1.993258513E0,6.281546831E-2
1.650413095E2,-4.298277994E-1,2.081148596E0,2.917748916E-1
1.650512785E2,-1.289501086E-2,2.114404635E0,4.465922052E-1
1.650612475E2,3.302156568E-2,2.069448903E0,7.556608218E-1
1.650712165E2,-1.162993652E-1,1.871871486E0,9.643520415E-1
1.650811855E2,-4.246452659E-1,1.757810435E0,1.138918911E0
1.650911545E2,-7.219283809E-1,1.728691885E0,1.088668524E0
1.651011235E2,-8.480300184E-1,1.766204697E0,8.090891701E-1
1.651110925E2,-8.625682430E-1,1.907827769E0,5.836830997E-1
1.651210615E2,-8.489322437E-1,2.100045628E0,4.856375724E-1
1.651310305E2,-8.332657988E-1,2.327085410E0,3.176564223E-1
1.651409995E2,-1.014010397E0,2.450942302E0,-3.580308616E-2
1.651509685E2,-1.264743682E0,2.445971584E0,-3.033032620E-1
1.651609375E2,-1.532122529E0,2.495887510E0,-5.017735487E-1
1.651709065E2,-1.721507119E0,2.491959350E0,-4.738343829E-1
1.651808755E2,-1.782002851E0,2.290807530E0,-3.135317963E-1
1.651908445E2,-1.468644717E0,1.952418051E0,6.473627865E-2
1.652008145E2,-6.624680449E-1,1.628273558E0,1.528470358E0
1.652107835E2,1.118220060E-1,1.414443220E0,3.540522407E0
1.652207525E2,6.201513067E-1,1.238130373E0,5.570436530E0
1.652307215E2,8.305282786E-1,9.121387446E-1,7.056182452E0
1.652406905E2,6.394124736E-1,4.374202627E-1,7.658606463E0
1.652506595E2,1.043070182E-1,-1.090125650E-1,7.526123174E0
1.652606285E2,-4.179373401E-1,-6.302687439E-1,6.814443939E0
1.652705972E2,-6.881113746E-1,-9.549403632E-1,5.547161688E0
1.652805663E2,-6.552433714E-1,-1.077274640E0,4.282488465E0
1.652905353E2,-4.786805552E-1,-1.162226205E0,3.383369715E0
1.653005043E2,-3.796556924E-1,-1.328102942E0,2.621055931E0
1.653104732E2,-4.387482385E-1,-1.507658363E0,1.808764826E0
1.653204422E2,-5.890231425E-1,-1.632974135E0,8.982749963E-1
1.653304113E2,-7.352755277E-1,-1.709365961E0,-7.563139558E-2
1.653403803E2,-8.909256309E-1,-1.737964400E0,-1.096479819E0
1.653503493E2,-9.607323957E-1,-1.673849680E0,-1.944081091E0
1.653603193E2,-8.619558933E-1,-1.626081437E0,-2.536124539E0
1.653702883E2,-6.497295202E-1,-1.538306544E0,-2.808803594E0
1.653802573E2,-3.769102784E-1,-1.439847034E0,-2.769087551E0
1.653902263E2,-1.395574694E-1,-1.376615828E0,-2.536463678E0
1.654001952E2,5.213596746E-3,-1.417945703E0,-2.365232645E0
1.654101643E2,-1.838064931E-2,-1.523123079E0,-2.420328035E0
1.654201333E2,-2.730977885E-1,-1.639327719E0,-2.625148398E0
1.654301023E2,-6.067469303E-1,-1.724008850E0,-2.818274914E0
1.654400712E2,-9.582451364E-1,-1.805778653E0,-2.867802000E0
1.654500402E2,-1.238081256E0,-1.845105856E0,-2.719283892E0
1.654600093E2,-1.371980156E0,-1.879597996E0,-2.471680037E0
1.654699783E2,-1.365392683E0,-1.931035953E0,-2.255095076E0
1.654799473E2,-1.426785523E0,-1.987559817E0,-2.268771129E0
1.654899162E2,-1.776752197E0,-1.980616833E0,-2.028283335E0
1.654998852E2,-2.204820862E0,-1.986486268E0,-1.368800440E0
1.655098543E2,-2.484248042E0,-2.073418577E0,-5.944068933E-1
1.655198233E2,-2.462945174E0,-2.128694061E0,1.355033755E-1
1.655297932E2,-2.065294748E0,-2.061013709E0,7.242109877E-1
1.655397623E2,-1.527880227E0,-1.752543263E0,9.252745146E-1
1.655497313E2,-9.267852889E-1,-1.404347418E0,8.069549364E-1
1.655597003E2,-3.470215778E-1,-1.026362933E0,5.162226033E-1
1.655696692E2,2.359863147E-2,-7.627318597E-1,-5.823359013E-2
1.655796382E2,3.126963754E-1,-5.292981470E-1,-6.817017299E-1
1.655896073E2,7.324535152E-1,-2.983524245E-1,-1.153649216E0
1.655995763E2,1.317242762E0,-4.664265454E-2,-1.368798101E0
1.656095453E2,1.841626617E0,2.443183047E-1,-1.262806208E0
1.656195142E2,2.479511505E0,4.199557990E-1,-1.110338305E0
1.656294832E2,3.004903420E0,6.106212223E-1,-6.974628997E-1
1.656394523E2,3.362118010E0,8.943322188E-1,-6.028958809E-1
1.656494213E2,3.640948628E0,9.565676433E-1,-8.564884543E-1
1.656593903E2,3.758893400E0,1.012306811E0,-9.154652256E-1
1.656693592E2,3.828634310E0,1.066681239E0,-9.851576042E-1
1.656793283E2,3.986733373E0,1.074166260E0,-8.686033005E-1
1.656892983E2,4.105569261E0,9.990628678E-1,-4.498157752E-1
1.656992672E2,4.109781595E0,9.513799936E-1,8.392508626E-2
1.657092362E2,4.072773982E0,1.096076946E0,6.316250056E-1
1.657192053E2,4.204828085E0,1.333924137E0,1.094135086E0
1.657291743E2,4.340917937E0,1.471313825E0,1.385366186E0
1.657391433E2,4.433320024E0,1.492987114E0,1.472493793E0
1.657491122E2,4.387614678E0,1.429344850E0,1.753364797E0
1.657590812E2,4.113992175E0,1.196809269E0,2.413884988E0
1.657690503E2,3.649261907E0,8.803790081E-1,3.467938580E0
1.657790193E2,3.139256648E0,3.906372750E-1,4.477898903E0
1.657889883E2,2.747612482E0,-1.702194643E-1,5.180565240E0
1.657989572E2,2.428479930E0,-5.437612349E-1,5.383194652E0
1.658089262E2,2.296397468E0,-7.723271406E-1,4.881903498E0
1.658188953E2,2.091369968E0,-8.458289802E-1,4.572011009E0
1.658288643E2,1.748650625E0,-1.048339693E0,3.922241508E0
1.658388333E2,1.359030035E0,-1.291879733E0,2.698612815E0
1.658488022E2,9.504071631E-1,-1.372942900E0,1.586747802E0
1.658587723E2,6.508398333E-1,-1.374494751E0,6.685887641E-1
1.658687413E2,5.623116727E-1,-1.347212520E0,-3.253946275E-1
1.658787102E2,6.966561301E-1,-1.188494529E0,-1.250542257E0
1.658886792E2,9.933135930E-1,-9.167071742E-1,-2.035101773E0
1.658986483E2,1.321705357E0,-6.753738731E-1,-2.694049063E0
1.659086173E2,1.554265642E0,-5.054701585E-1,-3.194704040E0
1.659185863E2,1.484971605E0,-4.880132961E-1,-3.458433346E0
1.659285552E2,1.172110338E0,-6.336171520E-1,-3.468971783E0
1.659385242E2,7.436294447E-1,-8.152100354E-1,-3.230589572E0
1.659484933E2,3.709194405E-1,-9.949475974E-1,-2.998261567E0
1.659584623E2,1.367707595E-2,-1.116811758E0,-2.914669188E0
1.659684313E2,-3.589189075E-1,-1.188749467E0,-2.945394552E0
1.659784002E2,-6.519259536E-1,-1.184662263E0,-2.983567514E0
1.659883693E2,-8.413323252E-1,-1.170000955E0,-3.005479955E0
1.659983383E2,-9.065055370E-1,-1.152003810E0,-3.082953808E0
1.660083073E2,-9.490564562E-1,-1.061573696E0,-3.125050837E0
1.660182763E2,-1.015379815E0,-9.031515741E-1,-3.082370256E0
1.660282452E2,-1.079541605E0,-7.038995147E-1,-3.041396477E0
1.660382153E2,-1.086343525E0,-5.033195525E-1,-2.970404263E0
1.660481843E2,-9.560709223E-1,-3.099486226E-1,-2.665944421E0
1.660581532E2,-8.519283570E-1,-7.222188413E-2,-2.089958596E0
1.660681222E2,-7.264588036E-1,2.069937730E-1,-1.479009345E0
1.660780913E2,-5.916886689E-1,4.453894329E-1,-9.655138832E-1
1.660880603E2,-6.164108428E-1,5.734072030E-1,-5.871750569E-1
1.660980293E2,-8.654316245E-1,6.789658177E-1,-2.760113829E-1
1.661079982E2,-1.206743542E0,7.212721771E-1,-5.925626814E-2
1.661179673E2,-1.469289519E0,6.817338896E-1,-1.106223035E-1
1.661279363E2,-1.698741862E0,7.200577104E-1,-5.611900306E-1
1.661379053E2,-1.982216631E0,8.393064111E-1,-1.345589333E0
1.661478743E2,-2.230585448E0,1.024421073E0,-1.970607569E0
1.661578432E2,-2.412882483E0,1.187622124E0,-2.282761762E0
1.661678123E2,-2.580420706E0,1.313774632E0,-2.346902209E0
1.661777813E2,-2.644958180E0,1.393800795E0,-2.114155544E0
1.661877503E2,-2.611053100E0,1.440277973E0,-1.622012359E0
1.661977193E2,-2.520442599E0,1.594391867E0,-1.157111353E0
1.662076882E2,-2.210875800E0,1.796166415E0,-8.606814927E-1
1.662176583E2,-1.766758721E0,1.884020830E0,-5.569256562E-1
1.662276273E2,-1.447204293E0,1.990847121E0,1.306034088E-2
1.662375962E2,-1.348933063E0,2.156362208E0,4.642858797E-1
1.662475652E2,-1.472363254E0,2.266752377E0,5.823528582E-1
1.662575343E2,-1.833467850E0,2.290341507E0,5.664151025E-1
1.662675033E2,-2.084087261E0,2.293338790E0,8.157795542E-1
1.662774727E2,-2.038691525E0,2.315411152E0,1.533197832E0
1.662874417E2,-1.694377500E0,2.303912310E0,2.396148629E0
1.662974108E2,-1.147322967E0,2.176778931E0,3.256847663E0
1.663073798E2,-6.663754468E-1,1.792889928E0,4.296291402E0
1.663173488E2,-2.511893678E-1,1.059848183E0,5.415415149E0
1.663273177E2,-2.717822380E-2,2.926686385E-1,6.317813601E0
1.663372868E2,4.699823834E-2,-3.285986093E-1,6.775468739E0
1.663472558E2,2.055610590E-2,-8.247260866E-1,6.951392747E0
1.663572248E2,-1.305621859E-1,-1.116892157E0,6.956842936E0
1.663671938E2,-1.415383599E-1,-1.373524990E0,6.737175323E0
1.663771627E2,-1.018882444E-1,-1.660668302E0,6.133962523E0
1.663871328E2,-2.208028498E-1,-1.904395746E0,5.241946971E0
